Depth Shifted To Core (ft),DTCO,DTSM,AF10,AF20,AF30,AF60,AF90,AO10,AO20,AO30,AO60,AO90,AT10,AT20,AT30,AT60,AT90,AFCO60,AORT,AORX,BFV,CBP1,CBP2,CBP3,CBP4,CBP5,CBP6,CBP7,CBP8,CDF,CFTC,CMFF,CMFF_SIG,CMR_PHI_CO,CMRP_3MS,CNTC,CTEM,DCAL,DNPH,DPHZ,DPH8,DSOZ,DWAL_WALK2,DWCA_WALK2,DWFE_WALK2,DWGD_WALK2,DWSI_WALK2,DWSU_WALK2,DWTI_WALK2,ECGR,ECST,ESUF_WALK2,GDEV,GR,GR_EDTC,GTEM,HCAL,HDRA,HDRB,HGR,HMIN,HMNO,HNPO,HPRA,HTNP,KSDR,KTIM,NPHI,NPOR,PEF8,PEFZ,PXND_HILT,QCPMT,RHGE_WALK2,RHO8,RHOZ,RSOZ,RXO8,RXOZ,SP,SPAR,STIT,T2LM,T2LM_SIG,TCMR,TENS,TNPH,WCAR_WALK2,WCLA_WALK2,WPYR_WALK2,WQFM_WALK2
10671,69.1591,112.9836,22.4327,30.9558,31.6881,30.199,29.2043,22.925,31.5013,29.6142,27.5953,27.3353,22.5621,31.3686,31.4737,29.7389,28.0411,33.1137,29.2311,12.6628,0.0417,0.0081,0.0119,0.0154,0.0085,0.0021,0.0006,0,0,1518.2319,2019.0381,0.0049,0.0036,0.0008,0.0266,3849.2603,187.2941,0.3903,-0.0121,0.0595,0.0583,0,0.0497,0.0659,0.028,4.5169,0.3034,0.0064,0.0036,117.569,61.2084,0.5175,2.0138,110.2078,115.7993,185.8195,9.1403,-0.0034,-0.0133,106.1873,42.3607,37.7137,0.1509,0.0721,0.128,0.0003,0.0006,0.1388,0.1386,3.3588,3.3935,0.1168,0.2515,2.7134,2.6103,2.6082,0.0001,54.0119,46.0162,-224.4905,-224.2374,0,4.0761,-999.25,0.0466,4617.8003,0.1277,0.1021,0.2498,0.012,0.6361
10671.5,68.5414,112.7871,22.9885,32.5329,32.9583,31.2477,30.2099,21.4587,34.2247,33.5363,29.1357,28.8522,23.0963,33.8856,34.2882,32.5447,30.6266,32.0023,30.7399,12.4432,0.0278,0.0057,0.0075,0.0082,0.0102,0.0012,0.001,0.0002,0,1526.4973,2079.7898,0.006,0.0036,0.0008,0.0207,3890.0742,187.2941,0.4003,-0.0121,0.0561,0.0507,0,0.0513,0.0559,0.0288,3.2229,0.3124,0.0084,0.0035,107.2225,60.0379,0.5195,2.3136,100.4632,108.2468,185.8195,9.1503,-0.0021,-0.0065,103.1239,32.8622,29.2332,0.1159,0.0393,0.1229,0.0001,0.0006,0.13,0.1189,3.3147,3.4067,0.1124,0.3404,2.7154,2.6232,2.614,0.0001,41.8564,43.076,-224.0893,-224.0183,0,5.0785,-999.25,0.0339,4616.4287,0.1227,0.0755,0.2576,0.0157,0.6512
10672,68.1717,111.9963,23.8483,33.9829,34.4862,32.6392,31.466,24.4101,38.6286,39.4989,31.0886,30.7708,23.4243,33.5703,34.0192,31.1806,30.2398,30.638,33.0627,12.2888,0.0203,0.0038,0.0076,0.004,0.0085,0.001,0.001,0.0009,0,1538.9799,2199.1353,0.0065,0.0037,0.0008,0.0154,4010.2346,187.2941,0.405,-0.0119,0.0544,0.0528,0.0143,0.0519,0.0427,0.0287,3.6633,0.3272,0.0102,0.0039,101.3376,58.8674,0.5213,2.4068,94.9293,95.9492,185.8195,9.155,-0.0025,-0.0039,92.1051,31.3366,27.8721,0.1164,0.039,0.1162,0.0001,0.0005,0.1204,0.1122,3.4566,3.4565,0.1072,0.2367,2.7152,2.6197,2.617,0.0001,39.9054,41.9855,-224.1893,-223.829,0,5.9852,-999.25,0.0267,4603,0.1161,0.0398,0.2606,0.019,0.6806
10672.5,67.2943,109.9141,24.872,35.1993,36.0723,34.2455,32.8,22.8521,32.5341,31.2094,30.2216,29.8943,23.1942,32.8151,33.5065,31.6783,29.7685,29.2009,32.2273,12.1934,0.0193,0.0025,0.0105,0.0034,0.0062,0.003,0.001,0.0011,0,1542.1788,2367.5786,0.0085,0.004,0.0008,0.0148,4192.7017,187.2941,0.4173,-0.0118,0.0507,0.0492,0.0143,0.0521,0.0329,0.0282,3.7895,0.3386,0.0143,0.0042,97.5868,60.0379,0.5168,2.1733,91.3644,93.5707,185.8195,9.1673,-0.0025,-0.0002,89.4463,37.0741,32.9937,0.1157,0.0455,0.1087,0.0001,0.0009,0.1153,0.1162,3.6655,3.4847,0.101,0.2631,2.7174,2.6259,2.6232,0.0001,47.2465,49.8769,-223.7243,-223.6667,0,6.5692,-999.25,0.0278,4665.8335,0.1088,0.0136,0.2621,0.0267,0.6976
10673,66.8035,109.9132,26.0472,37.1046,38.6967,36.686,35.0223,26.6266,28.7763,30.386,29.6339,29.3195,26.7053,37.1395,37.4919,35.7714,33.2747,27.2584,31.918,12.5155,0.0214,0.003,0.0135,0.0034,0.0048,0.0058,0.0005,0.0004,0.0008,1541.0925,2534.5339,0.011,0.0041,0.0008,0.0158,4351.3145,187.2941,0.348,-0.0112,0.0509,0.052,0.0143,0.0497,0.0355,0.0273,5.5576,0.3394,0.0103,0.0042,96.704,60.0379,0.5048,2.2412,90.8248,93.2441,185.8195,9.098,-0.0036,-0.005,92.4985,57.0279,50.8392,0.1052,0.0754,0.1019,0.0002,0.003,0.1065,0.1067,3.3782,3.485,0.0957,0.1226,2.7115,2.6211,2.623,0.0001,72.822,68.7236,-223.6357,-223.5598,0,6.4972,-999.25,0.0323,4630.6665,0.1019,0.0205,0.25,0.0193,0.7102
10673.5,66.6376,109.0364,27.0723,38.7543,40.936,38.8791,37.265,36.8702,52.8046,53.2841,49.2069,48.4986,29.8153,43.6106,46.0454,44.029,40.9572,25.7207,50.155,13.0966,0.0255,0.0042,0.0156,0.0045,0.0045,0.0071,0.0002,0,0.0013,1543.818,2725.8584,0.0119,0.0041,0.0008,0.0176,4491.1289,187.2941,0.3364,-0.0109,0.0467,0.0443,0,0.049,0.0399,0.0273,6.7904,0.3354,0.0075,0.0041,94.9749,60.0379,0.4997,2.0446,89.2479,90.9091,185.8195,9.0864,-0.0026,-0.0028,90.4359,82.9277,74.0599,0.0877,0.053,0.093,0.0003,0.0043,0.0915,0.087,3.4174,3.414,0.0878,0.2138,2.7088,2.6343,2.6301,0.0004,106.6491,94.1468,-223.7702,-223.4697,0,6.0334,-999.25,0.0374,4649.4004,0.0929,0.0322,0.2461,0.014,0.7076
10674,66.6213,108.5564,27.6703,39.68,42.427,40.378,38.599,33.3869,56.3763,51.9306,49.0155,48.4403,31.0231,46.2518,51.1429,48.8034,46.1953,24.7659,48.8776,13.5834,0.0311,0.0058,0.0167,0.0067,0.0046,0.0066,0.0002,0,0.0011,1545.8721,2897.0339,0.0106,0.004,0.0008,0.0193,4598.5166,187.2941,0.3171,-0.0105,0.0477,0.0456,0.0058,0.0498,0.0489,0.0276,7.2508,0.3235,0.0089,0.0039,91.8971,60.0379,0.5077,2.1566,86.4319,86.4851,185.8195,9.0671,-0.0029,-0.0078,84.7122,62.4522,56.0502,0.0786,0.0453,0.0853,0.0003,0.0036,0.0826,0.0785,3.3886,3.3749,0.0816,0.0094,2.7127,2.6321,2.6284,0.0002,86.5806,72.8326,-223.4304,-223.4447,0,5.1201,-999.25,0.0417,4733.5,0.0852,0.0566,0.2501,0.0167,0.6767
10674.5,66.5888,108.2743,27.3967,39.2845,42.3112,40.391,38.4152,25.792,37.3053,42.5134,42.464,41.9145,27.8777,40.5176,44.8005,43.8973,40.4734,24.758,43.4355,13.8152,0.0379,0.0085,0.0178,0.0099,0.0037,0.0059,0,0,0,1545.635,2981.4021,0.0078,0.0035,0.0008,0.0194,4672.3447,187.2941,0.3248,-0.0105,0.051,0.0438,0.0173,0.0509,0.0528,0.0282,7.3041,0.3169,0.0103,0.0037,88.8344,58.8674,0.4921,2.1764,83.5219,85.1021,185.8195,9.0748,-0.0039,-0.0153,83.925,37.0369,32.9606,0.0803,0.0571,0.0826,0.0002,0.0019,0.0778,0.0779,3.3307,3.3807,0.0797,0,2.7161,2.6351,2.6227,0.003,47.199,62.7968,-223.704,-223.4729,0,3.3779,-999.25,0.0458,4555.2002,0.0825,0.0671,0.256,0.0192,0.6577
10675,66.7499,107.7757,26.0101,37.7371,40.7022,38.9491,37.1112,25.6123,33.8284,36.8455,35.7569,35.4155,26.1,38.4759,42.2763,40.4242,38.0057,25.6745,37.6071,13.9596,0.0477,0.011,0.0223,0.0132,0.0024,0.0038,0,0,0,1540.7963,2904.9592,0.005,0.0039,0.0008,0.0194,4577.7534,187.2941,0.3248,-0.0105,0.0524,0.0485,0.0173,0.0521,0.0542,0.0288,6.6348,0.3133,0.012,0.0036,88.4434,58.8674,0.4856,2.3755,83.1543,85.3643,185.8195,9.0748,-0.0042,-0.0181,81.9215,50.4166,44.9181,0.0864,0.0657,0.0838,0.0002,0.0009,0.0819,0.0823,3.3897,3.3887,0.0809,0,2.7193,2.6271,2.6203,0.0001,64.3371,59.4643,-223.1783,-223.5479,0,2.6304,-999.25,0.0527,4588.5,0.0837,0.0709,0.262,0.0224,0.6448
10675.5,66.7906,108.3197,24.9735,35.9191,38.5451,36.8997,35.3491,28.6307,47.4949,49.1827,46.3809,46.0532,25.8065,38.4946,41.5712,39.9704,37.7804,27.1005,48.089,14.5293,0.0484,0.0107,0.0242,0.0128,0.002,0.0034,0,0,0,1544.3225,2699.6592,0.0047,0.004,0.0008,0.0182,4404.3687,187.2941,0.3248,-0.0107,0.0517,0.0541,0.013,0.051,0.0527,0.0287,7.4764,0.3166,0.008,0.0035,91.9802,58.8674,0.4816,2.3983,86.4796,89.4558,185.8195,9.0748,-0.0035,-0.0164,83.6747,55.2023,49.2044,0.0855,0.0582,0.091,0.0002,0.0008,0.0928,0.0795,3.3585,3.3761,0.0869,0,2.7141,2.6176,2.6215,0.0001,70.4793,54.5231,-223.7964,-223.6496,0,2.4626,-999.25,0.0531,4699.667,0.0909,0.0667,0.2563,0.0149,0.6621
10676,66.9413,108.3716,24.0387,34.2028,36.3554,34.7622,33.4377,21.9995,32.6068,33.9963,31.6792,31.4733,23.3321,33.4819,35.7691,34.4129,33.7304,28.7669,33.3141,13.9166,0.046,0.009,0.0238,0.0128,0.0014,0.0046,0.0002,0,0,1551.9551,2491.2563,0.0058,0.0038,0.0008,0.0191,4281.9873,187.2941,0.3264,-0.0111,0.0519,0.0508,0,0.0509,0.0505,0.0282,7.2111,0.3197,0.0103,0.0037,98.0436,62.379,0.4873,2.4703,92.1739,95.12,185.8195,9.0764,-0.0029,-0.0165,94.001,30.304,26.951,0.1139,0.0553,0.1024,0.0002,0.0012,0.1148,0.1109,3.3964,3.3551,0.0962,0.1488,2.7157,2.6231,2.6212,0.0001,38.5852,45.5889,-223.432,-223.8025,0,2.8287,-999.25,0.0518,4589.3999,0.1024,0.0607,0.2559,0.0193,0.664
10676.5,67.1096,108.4906,23.1043,32.8379,34.7245,33.2019,32.1059,19.6794,26.6872,27.3246,25.4172,25.3099,21.1398,28.7245,29.8617,28.6664,27.9066,30.1187,27.3452,13.7603,0.044,0.0073,0.0211,0.0148,0.001,0.0063,0.0006,0,0,1549.1802,2353.9248,0.0071,0.0036,0.0008,0.0227,4260.8369,187.2941,0.3248,-0.0114,0.0549,0.0512,0.0273,0.0498,0.0422,0.0275,6.8185,0.3315,0.0102,0.004,100.6337,58.8674,0.5015,2.6151,94.6156,99.5749,185.8195,9.0748,-0.0039,-0.0231,98.6637,32.558,28.9615,0.1469,0.0675,0.1146,0.0003,0.0018,0.121,0.1394,3.3797,3.3216,0.1062,0.024,2.7127,2.6224,2.616,0.0001,41.4668,42.73,-223.9467,-223.9953,0,3.4859,-999.25,0.0511,4602.5005,0.1146,0.0385,0.2503,0.0191,0.6922
10677,67.418,108.6373,23.0156,32.9113,34.6477,33.1369,31.9169,23.4921,28.5021,27.9649,26.3164,26.2264,22.4061,29.584,30.5686,29.5159,28.7756,30.1778,27.7577,13.9733,0.0432,0.0075,0.0162,0.0173,0.0024,0.0064,0.0008,0,0,1534.8318,2389.5161,0.0074,0.004,0.0008,0.0269,4207.4092,187.2941,0.321,-0.0112,0.0576,0.0522,0.0311,0.0512,0.0255,0.0278,5.447,0.3488,0.0117,0.0047,98.696,60.0379,0.5117,2.5087,92.8102,97.6534,185.8195,9.071,-0.0057,-0.0305,91.1153,40.1149,35.7087,0.1068,0.0882,0.1081,0.0004,0.0019,0.1144,0.1108,3.1958,3.2709,0.1016,0.0233,2.7124,2.6207,2.6116,0.0001,51.1379,50.1878,-223.8375,-224.2567,0,3.9947,-999.25,0.0506,4624.8335,0.1081,0,0.2575,0.022,0.7206
10677.5,67.3665,108.9255,23.7615,34.2012,35.9061,34.2883,32.7942,24.0233,35.5052,33.0861,30.2052,30.1117,23.3244,33.6886,33.4424,31.8178,30.7888,29.1645,32.4638,13.7334,0.0425,0.0099,0.0135,0.0163,0.0042,0.0061,0.0007,0,0.0002,1531.3954,2512.897,0.0082,0.0045,0.0008,0.0274,4272.1016,187.2941,0.3364,-0.0111,0.056,0.0525,0.0311,0.0519,0.0104,0.0286,5.276,0.3648,0.008,0.005,96.4009,60.0379,0.5139,2.4551,90.588,93.7683,185.8195,9.0864,-0.0058,-0.0302,88.8142,37.5372,33.4073,0.082,0.0965,0.0999,0.0004,0.0025,0.0979,0.0879,3.0792,3.2013,0.0948,0.0399,2.7069,2.6202,2.6142,0.0001,47.8394,45.7186,-224.3107,-224.5316,0,3.9335,-999.25,0.0508,4612.667,0.0999,0,0.261,0.015,0.724
10678,67.7348,108.7554,24.9714,36.6226,38.4473,36.6045,34.8424,22.0617,36.7396,35.4522,33.104,33.0321,24.0385,36.1816,37.1549,35.3576,33.8138,27.319,35.3666,14.1489,0.0383,0.0148,0.0108,0.0093,0.0067,0.0057,0.0003,0,0.0006,1524.1471,2643.5806,0.0099,0.0043,0.0008,0.0227,4378.6299,187.2941,0.3364,-0.0109,0.055,0.0484,0.0252,0.0525,0.0113,0.029,5.045,0.3628,0.0088,0.0047,95.6254,61.2084,0.4853,2.5243,89.8593,91.9274,185.8195,9.0864,-0.0056,-0.0279,92.0814,31.6518,28.1532,0.0904,0.0975,0.0942,0.0003,0.0037,0.0938,0.0947,3.1608,3.1432,0.09,0.0921,2.7086,2.6272,2.6159,0.0001,40.3084,48.0762,-224.6287,-224.8605,0,3.4739,-999.25,0.0482,4690.6665,0.0941,0,0.2638,0.0165,0.7197
10678.5,67.6968,108.9349,26.5566,39.8423,42.0119,39.8937,37.6672,25.9992,39.9515,42.2462,40.0369,39.962,26.2681,39.6209,42.9231,40.789,38.1824,25.0666,40.9041,14.927,0.0359,0.0198,0.008,0.0037,0.0092,0.0044,0,0,0.001,1524.6686,2686.1646,0.01,0.004,0.0008,0.0182,4419.8916,187.2941,0.331,-0.0108,0.0561,0.0558,0.0132,0.051,0.0247,0.0282,4.898,0.3497,0.0097,0.0041,95.1585,58.8674,0.4609,2.4939,89.4426,92.8883,185.8195,9.081,-0.0049,-0.0251,88.7186,47.4129,42.2285,0.0925,0.096,0.0926,0.0002,0.0036,0.0943,0.0907,3.074,3.1006,0.0889,0.2314,2.7106,2.6146,2.6141,0.0001,60.4829,55.0961,-224.9375,-225.2238,0,2.8837,-999.25,0.046,4572.167,0.0927,0,0.2563,0.0182,0.7255
10679,67.5646,108.9117,28.2982,43.6381,46.4613,44.0367,40.9679,30.8146,49.3449,54.6084,49.9434,49.8266,30.6292,47.4102,49.1826,46.3662,43.4058,22.7083,52.723,15.9464,0.0361,0.0222,0.0054,0.0025,0.0107,0.0024,0,0,0.001,1524.8285,2673.9373,0.0083,0.0039,0.0008,0.0167,4405.3745,187.2941,0.331,-0.0108,0.0653,0.061,0.0469,0.0501,0.0336,0.0274,5.1637,0.3411,0.012,0.0039,91.6897,58.8674,0.4571,2.4709,86.1821,90.8719,185.8195,9.081,-0.0073,-0.033,87.5144,63.5227,56.6566,0.0968,0.1101,0.0929,0.0001,0.0021,0.0973,0.0929,3.0635,3.0817,0.0903,0.3707,2.7134,2.6057,2.5984,0.0001,81.1585,74.2204,-225.8787,-225.6137,0,2.4908,-999.25,0.0443,4615.3999,0.093,0.0155,0.2517,0.0225,0.7102
10679.5,67.514,108.6079,29.8119,47.2724,51.0867,48.3162,44.8618,32.8363,53.8418,57.821,52.1005,52.0775,31.469,51.3402,56.6879,53.2567,48.1442,20.697,55.2892,16.5679,0.0344,0.0191,0.0031,0.0051,0.0109,0.0015,0,0.0001,0.0007,1544.5586,2638.9004,0.0061,0.0038,0.0008,0.0182,4408.6509,187.2941,0.3287,-0.0109,0.0758,0.0674,0.0801,0.0478,0.0378,0.0262,6.5415,0.3402,0.0116,0.0036,91.9755,60.0379,0.4615,2.741,86.4599,94.4395,185.8195,9.0787,-0.0095,-0.0423,82.1841,66.8546,59.6403,0.0998,0.139,0.0959,0.0001,0.0008,0.1017,0.0982,3.0286,3.0862,0.0941,0.3179,2.7113,2.5947,2.5804,0.0001,85.4341,91.1389,-226.2107,-226.0345,0,2.6824,-999.25,0.0404,4699.5,0.096,0.0266,0.2403,0.0217,0.7114
10680,67.6226,108.6318,31.0601,50.3798,55.3055,52.0946,48.6574,32.5336,54.4547,60.373,51.239,51.3093,31.4714,51.662,57.5334,53.3056,47.5188,19.1959,55.939,16.5923,0.034,0.014,0.0031,0.0093,0.0104,0.0004,0.0007,0.0003,0.0001,1552.2019,2546.0815,0.0043,0.0038,0.0008,0.0212,4341.7432,187.2941,0.3264,-0.011,0.082,0.0865,0.1033,0.0465,0.0391,0.0255,7.0446,0.3409,0.0122,0.0032,94.2309,60.0379,0.4745,2.6407,88.5895,94.628,185.8195,9.0764,-0.0113,-0.0465,89.5176,76.6841,68.5068,0.0908,0.1576,0.1006,0.0001,0.0004,0.1047,0.096,3.0356,3.109,0.0987,0.0979,2.7109,2.5621,2.5698,0.0001,99.4558,80.7762,-227.1342,-226.432,0,3.3185,-999.25,0.0383,4610.2002,0.1006,0.0302,0.2338,0.0228,0.7132
10680.5,67.5217,108.1455,31.9259,53.1831,59.2156,55.486,51.7536,30.68,49.9961,55.0733,54.6639,54.8809,31.1034,50.9884,57.3206,54.4938,50.0214,18.0226,56.653,16.0542,0.0341,0.0128,0.0056,0.0084,0.0104,0.0006,0.0007,0.0006,0,1540.3816,2488.1902,0.0051,0.0039,0.0008,0.0207,4317.2212,187.2941,0.3218,-0.0111,0.0771,0.0751,0.0758,0.0444,0.0484,0.0246,6.2726,0.3335,0.0111,0.0025,103.1433,58.8674,0.4625,2.5052,96.9888,100.1085,185.8195,9.0718,-0.0093,-0.0368,93.9298,51.5789,45.9648,0.1016,0.1399,0.1045,0.0001,0.0006,0.1123,0.1009,3.0695,3.136,0.1015,0.0085,2.7096,2.5815,2.5781,0.0067,65.9046,88.2197,-226.8162,-226.8519,0,3.4412,-999.25,0.0391,4604,0.1045,0.0553,0.223,0.0207,0.701
10681,67.3468,107.3804,32.5132,56.0516,63.0951,58.7016,55.0291,28.1795,43.6962,49.2365,49.1173,49.464,32.6752,56.5011,62.179,58.9904,54.6979,17.0353,52.6048,15.4549,0.0366,0.0156,0.0083,0.0063,0.0097,0.0016,0.0012,0.0005,0,1543.3271,2456.502,0.0066,0.004,0.0008,0.0193,4362.873,187.2941,0.294,-0.011,0.0661,0.0584,0.0364,0.0456,0.0566,0.0255,4.9654,0.3216,0.0099,0.0026,103.799,58.8674,0.4571,2.2702,97.7296,99.7137,185.8195,9.044,-0.006,-0.0208,107.3091,69.5282,62.9802,0.1235,0.0864,0.1101,0.0001,0.0013,0.1101,0.1243,3.2452,3.1412,0.1046,0.2913,2.7112,2.6101,2.597,0.0069,112.9222,104.5753,-227.7571,-227.263,0,3.1066,-999.25,0.0432,4703.667,0.1101,0.0772,0.2293,0.0186,0.6749
10681.5,66.9737,107.6936,33.1046,59.2776,67.0461,61.7338,58.2576,38.1434,70.5281,71.2976,66.7287,67.2158,34.318,62.7093,70.0447,64.5519,59.3215,16.1986,68.5415,14.775,0.0414,0.0205,0.0101,0.0053,0.0081,0.0026,0.0023,0,0,1543.0082,2522.5671,0.0075,0.004,0.0008,0.0183,4344.688,187.2941,0.2748,-0.0107,0.0577,0.052,0.007,0.0461,0.062,0.0261,5.9977,0.314,0.0068,0.0029,99.6562,58.8674,0.4493,2.1924,93.9121,99.4513,185.8195,9.0248,-0.0029,-0.0104,91.6761,183.2977,164.1935,0.1067,0.0444,0.1032,0.0001,0.0019,0.103,0.1065,3.0955,3.1378,0.0977,0.715,2.7096,2.621,2.6113,0.0075,249.1927,159.0958,-227.5478,-227.6801,0,2.5576,-999.25,0.0489,4664.6001,0.1031,0.0918,0.2319,0.0127,0.6636
10682,66.7181,106.615,33.9827,62.4672,71.0969,64.5083,61.4141,37.7399,84.3959,83.3794,70.426,71.1543,34.5111,64.8031,74.858,69.672,65.1306,15.5019,74.7356,14.0609,0.0465,0.0237,0.0108,0.0068,0.0065,0.002,0.0028,0,0,1546.3657,2573.7644,0.006,0.004,0.0008,0.0181,4297.7773,187.2941,0.2848,-0.0106,0.0554,0.0542,0,0.0464,0.0693,0.0264,7.8542,0.305,0.0054,0.003,94.4923,58.8674,0.4544,2.3051,89.0049,96.3493,185.8195,9.0348,-0.0021,-0.009,82.2436,85.4232,76.4616,0.0795,0.0317,0.0963,0.0002,0.0013,0.097,0.0811,3.1524,3.152,0.0918,0.2439,2.7097,2.6174,2.6152,0.0004,114.177,110.6543,-228.3621,-228.0722,0,2.2238,-999.25,0.0526,4618.667,0.0962,0.1114,0.2331,0.01,0.6454
10682.5,66.1632,106.5418,34.8487,64.9033,74.1202,65.755,63.2882,28.7798,52.6969,54.9814,48.5873,48.929,33.3761,61.5903,71.5586,65.6001,61.9974,15.208,54.4924,13.3259,0.043,0.0168,0.0115,0.0127,0.0022,0.0015,0.004,0,0,1549.2493,2608.5227,0.0057,0.004,0.0008,0.0204,4369.438,187.2941,0.2863,-0.0107,0.059,0.0624,0.0377,0.0441,0.0749,0.025,9.1098,0.3026,0.0081,0.0023,96.7599,58.8674,0.4458,2.2417,91.1344,95.5587,185.8195,9.0363,-0.004,-0.0173,92.499,56.777,50.7804,0.1038,0.0611,0.0969,0.0002,0.001,0.1025,0.0986,3.131,3.2257,0.0928,0.3284,2.7112,2.6032,2.6092,0.0011,75.2453,100.6627,-228.2554,-228.4736,0,2.7422,-999.25,0.0487,4663.667,0.0968,0.1264,0.2219,0.0151,0.6366
10683,66.0306,106.8433,35.4771,67.1695,76.998,67.5536,65.6062,35.9369,69.8845,68.6448,57.9846,58.5697,35.9623,67.2505,76.1201,70.0539,65.7861,14.8031,68.1356,12.7461,0.0401,0.0149,0.0121,0.0126,0.0005,0.0016,0.0047,0,0,1556.2368,2652.7097,0.0063,0.0041,0.0008,0.0194,4488.0195,187.2941,0.3017,-0.0108,0.0601,0.0523,0.0699,0.0429,0.0784,0.0237,8.1665,0.3011,0.0126,0.0019,99.7529,62.379,0.4373,2.4032,93.8869,94.8964,185.8195,9.0517,-0.0058,-0.0242,98.3299,118.0184,105.5549,0.1156,0.0906,0.0988,0.0002,0.0012,0.1019,0.118,3.3368,3.3248,0.0946,0.1531,2.7149,2.6205,2.6072,0.0018,154.2849,112.4607,-228.9632,-228.8578,0,2.8715,-999.25,0.0464,4704.8003,0.0988,0.136,0.2157,0.0237,0.6247
10683.5,65.7543,105.9617,35.9652,69.0047,79.4993,70.0295,68.1829,41.6614,94.6623,98.6204,78.0793,79.2822,37.4936,76.4713,87.7881,74.7944,71.4306,14.2797,84.0878,12.5733,0.0399,0.0169,0.0132,0.0098,0,0.0042,0.004,0,0,1555.3717,2777.2107,0.0082,0.0041,0.0008,0.0181,4513.4326,187.2941,0.2902,-0.0105,0.0547,0.0491,0.0699,0.0427,0.077,0.0231,6.4374,0.3037,0.0157,0.0021,95.2262,60.0379,0.4354,2.5702,89.6739,91.1437,185.8195,9.0402,-0.0056,-0.0226,90.7336,109.5794,98.1813,0.0953,0.0871,0.0902,0.0002,0.0026,0.0926,0.0918,3.4242,3.383,0.0867,0.2105,2.7171,2.626,2.6165,0.0045,149.5478,144.5155,-228.7757,-229.2345,0,2.7839,-999.25,0.0482,4686.6665,0.0902,0.1321,0.2145,0.0294,0.6239
10684,65.6747,105.9469,36.3371,70.1973,81.2153,72.488,69.6895,36.9382,79.7377,85.6581,74.3525,75.4016,37.3688,78.0871,88.8669,77.7232,72.5074,13.7954,78.0666,12.5022,0.0411,0.021,0.0142,0.0059,0.0004,0.0089,0.002,0,0,1551.807,2904.3601,0.0114,0.0042,0.0008,0.0173,4565.3457,187.2941,0.3017,-0.0104,0.0461,0.0485,0.0643,0.0429,0.0747,0.0233,5.2442,0.3058,0.0133,0.0029,88.538,61.2084,0.4457,2.4786,83.3315,86.452,185.8195,9.0517,-0.0038,-0.0158,79.9184,86.2527,77.3304,0.0659,0.0636,0.0833,0.0002,0.0065,0.0765,0.0691,3.3879,3.4004,0.0799,0,2.7142,2.6271,2.6311,0.006,118.8106,131.4668,-229.4018,-229.6085,0,2.6437,-999.25,0.0525,4670.3335,0.0833,0.126,0.2157,0.025,0.6333
10684.5,65.2835,105.8169,36.5342,70.576,82.2432,74.0375,70.8734,36.6433,71.7502,79.0062,68.4661,69.53,36.4638,70.6479,81.8645,72.6133,68.0963,13.5067,75.1161,12.4873,0.0385,0.0249,0.0134,0.0002,0.0022,0.0131,0.0002,0,0.0002,1542.7318,3010.9958,0.0157,0.0042,0.0008,0.0159,4626.9595,187.2941,0.294,-0.0102,0.0396,0.0361,0,0.0433,0.0702,0.0234,4.5576,0.3105,0.0126,0.0033,85.1634,60.0379,0.4597,2.3381,80.1837,85.9395,185.8195,9.044,-0.0022,-0.0094,79.1315,88.693,79.4933,0.0729,0.0384,0.0789,0.0002,0.0143,0.0776,0.0745,3.3971,3.3974,0.0753,0.0042,2.7129,2.6483,2.6422,0.004,121.5185,103.7989,-229.2739,-229.9716,0,2.6073,-999.25,0.0542,4623.6001,0.0789,0.1137,0.2179,0.0236,0.6448
10685,65.148,105.3137,36.751,71.1743,83.3914,75.8153,71.7212,32.6982,57.6812,65.4048,58.77,59.6394,34.8968,65.1893,75.7907,69.9468,63.0879,13.1899,65.5295,12.54,0.0306,0.0192,0.0107,0.0001,0.006,0.0095,0,0,0.0005,1531.5752,2960.1899,0.0155,0.0041,0.0008,0.0162,4638.521,187.2941,0.3017,-0.0103,0.0415,0.0407,0,0.0456,0.0582,0.0241,4.8277,0.321,0.0168,0.0037,85.8821,60.0379,0.4727,2.7139,80.8318,84.1419,185.8195,9.0517,-0.0023,-0.0132,81.2423,64.1987,57.3107,0.0899,0.0471,0.0828,0.0002,0.0118,0.0792,0.0847,3.4609,3.406,0.0787,0.064,2.7171,2.6404,2.6391,0.0025,82.9257,96.7107,-230.3161,-230.3295,0,3.1902,-999.25,0.0461,4690,0.0827,0.0816,0.2294,0.0314,0.6576
